"","user_login","first_record","last_record","observations","activity_time","observations_by_time","user_category"
"438","flosalgueiro","2023-11-04 20:19:09 UTC","2024-02-11 15:22:54 UTC",56,99.7942708333333,0.561154458390961,"intermediate"
"439","fonzie3b","2018-04-23 15:39:44 UTC","2018-04-23 15:39:44 UTC",1,1,1,"beginner"
"440","fpuydariotexeira","2023-06-11 12:55:58 UTC","2023-06-11 12:55:58 UTC",1,1,1,"beginner"
"441","fpuyfedemendoza","2023-06-09 19:50:21 UTC","2023-06-09 19:50:21 UTC",1,1,1,"beginner"
"442","fpuyirenecorrea","2023-06-04 05:20:40 UTC","2023-06-14 11:54:21 UTC",11,11.2733912037037,0.975748982824806,"beginner"
"443","fpuylourdessuarez","2023-06-06 19:28:42 UTC","2024-02-02 22:32:33 UTC",18,242.127673611111,0.074340944723693,"beginner"
"444","fpuymariadiaz","2023-06-06 17:33:31 UTC","2023-08-04 16:57:21 UTC",15,59.9748842592593,0.250104692743683,"beginner"
"445","fpuymartinrichelli","2023-06-09 19:48:02 UTC","2023-09-23 22:25:30 UTC",15,107.109351851852,0.140043793941982,"beginner"
"446","fran_moll","2020-06-14 18:01:43 UTC","2024-02-21 19:30:43 UTC",84,1348.06180555556,0.0623116830799775,"beginner"
"447","francescamollica","2022-06-03 14:50:30 UTC","2022-06-03 14:50:30 UTC",1,1,1,"beginner"
"448","francisco805","2022-03-05 01:08:55 UTC","2022-04-26 20:57:01 UTC",2,53.8250694444444,0.0371574067742597,"beginner"
"449","francisco_stagno_morales","2022-11-24 19:34:09 UTC","2023-02-19 18:03:09 UTC",10,87.9368055555556,0.113718026676354,"beginner"
"450","franciscolarriera","2020-06-04 00:37:42 UTC","2023-09-28 18:52:04 UTC",23,1212.75997685185,0.0189650058041202,"beginner"
"451","franco203","2022-07-03 06:09:23 UTC","2022-07-03 06:09:42 UTC",3,1.00021990740741,2.99934042282368,"beginner"
"452","franco336","2023-12-01 13:07:30 UTC","2023-12-01 13:07:56 UTC",4,1.00030092592593,3.99879665841298,"beginner"
"453","franco50247","2024-01-22 19:46:37 UTC","2024-01-22 19:46:37 UTC",1,1,1,"beginner"
"454","franco_mendez","2023-05-09 23:05:08 UTC","2024-02-18 22:37:23 UTC",59,285.980729166667,0.206307607410901,"intermediate"
"455","francogiovanni","2019-12-25 20:45:01 UTC","2019-12-25 20:45:01 UTC",1,1,1,"beginner"
"456","frankowietcz","2022-10-27 16:26:47 UTC","2023-10-29 13:29:46 UTC",326,367.877071759259,0.88616558363098,"intermediate"
"457","franli","2020-05-20 14:43:55 UTC","2024-02-05 22:03:40 UTC",536,1357.30538194444,0.39490007711613,"intermediate"
"458","frbravii","2023-09-24 03:08:40 UTC","2024-01-18 04:01:31 UTC",6,117.036701388889,0.0512659698094466,"beginner"
"459","freddy_iglesias","2023-11-25 13:35:06 UTC","2023-12-07 14:34:47 UTC",4,13.0414467592593,0.3067144369669,"beginner"
"460","futuro2009","2019-09-28 15:37:17 UTC","2023-12-02 17:00:16 UTC",34,1527.05762731481,0.0222650405536992,"beginner"
"461","fvoltes","2020-12-15 15:12:03 UTC","2020-12-15 15:12:03 UTC",1,1,1,"beginner"
"462","g_farabelli","2022-08-30 20:20:12 UTC","2023-03-31 01:52:12 UTC",10,213.230555555556,0.0468975938928911,"beginner"
"463","gabi_ds","2022-09-19 13:01:28 UTC","2022-09-19 13:01:28 UTC",1,1,1,"beginner"
"464","gabi_otas","2022-01-13 00:28:54 UTC","2024-02-01 01:43:10 UTC",293,750.051574074074,0.390639804151739,"intermediate"
"465","gabi_ta","2022-08-17 23:19:55 UTC","2022-09-13 00:45:45 UTC",4,27.0596064814815,0.147821809705084,"beginner"
"466","gabirivero","2023-11-29 15:02:34 UTC","2023-11-29 15:02:34 UTC",1,1,1,"beginner"
"467","gabistagno","2024-01-01 15:20:22 UTC","2024-01-01 16:04:12 UTC",2,1.03043981481481,1.94091879141862,"beginner"
"468","gabiuy","2023-11-30 10:02:14 UTC","2023-11-30 10:02:14 UTC",1,1,1,"beginner"
"469","gabopaladino","2018-04-30 22:26:25 UTC","2022-11-14 15:48:52 UTC",56,1659.72392361111,0.0337405511864643,"beginner"
"470","gabor_simonsich","2021-03-06 16:09:00 UTC","2024-01-16 21:36:38 UTC",4,1047.22752314815,0.00381960931276453,"beginner"
"471","gabriel7678","2023-12-10 04:56:15 UTC","2023-12-11 23:21:11 UTC",7,2.76731481481481,2.52952788837956,"beginner"
"472","gabriel_r13","2022-01-03 00:43:21 UTC","2024-02-18 03:30:33 UTC",59,777.116111111111,0.0759217305579246,"beginner"
"473","gabriela1097","2023-01-21 18:39:58 UTC","2023-01-21 18:39:58 UTC",1,1,1,"beginner"
"474","gabriela583","2021-09-13 15:17:50 UTC","2021-09-18 19:20:41 UTC",2,6.16864583333333,0.324220267143991,"beginner"
"475","gabrielaargenzio","2022-05-14 21:45:48 UTC","2023-02-25 23:40:13 UTC",9,288.079456018518,0.0312413808481416,"beginner"
"476","gabrielacab97","2020-08-05 13:50:52 UTC","2024-01-21 13:58:39 UTC",30,1265.00540509259,0.0237153136889594,"beginner"
"477","gabrielajorge","2021-04-11 04:49:37 UTC","2023-07-16 00:55:33 UTC",6,826.837453703704,0.007256565329889,"beginner"
"478","gabriellaufer","2019-10-27 18:02:14 UTC","2024-01-29 01:59:13 UTC",645,1555.33123842593,0.414702658870771,"intermediate"
"479","gabrielperazza","2019-11-22 11:52:38 UTC","2023-11-26 15:29:30 UTC",61,1466.15060185185,0.0416055485179713,"beginner"
"480","gabysalo","2022-01-29 14:29:40 UTC","2022-01-29 14:29:40 UTC",1,1,1,"beginner"
"481","galapagos19","2019-12-20 18:37:49 UTC","2019-12-20 18:37:49 UTC",1,1,1,"beginner"
"482","galponesmartin","2019-12-22 16:31:09 UTC","2020-02-07 17:57:47 UTC",3,48.060162037037,0.0624217620757933,"beginner"
"483","gasmar","2023-01-24 15:14:16 UTC","2023-01-24 15:14:16 UTC",1,1,1,"beginner"
"484","gaston54","2021-11-04 16:54:57 UTC","2022-01-08 15:31:59 UTC",2,65.9423842592593,0.0303295069243598,"beginner"
"485","gastronch","2023-09-19 22:54:57 UTC","2023-09-19 22:54:57 UTC",1,1,1,"beginner"
"486","gauchodarkwing","2022-10-28 16:49:19 UTC","2022-10-28 16:49:19 UTC",1,1,1,"beginner"
"487","gaveru","2019-10-27 01:14:27 UTC","2020-11-30 12:25:36 UTC",7,401.466076388889,0.0174360933879238,"beginner"
"488","geodesdeuru","2023-03-27 21:48:23 UTC","2023-03-27 21:49:01 UTC",2,1.00043981481481,1.99912075707443,"beginner"
"489","geonico","2020-01-22 10:11:33 UTC","2020-01-22 10:26:12 UTC",3,1.01017361111111,2.96978654659196,"beginner"
"490","geovero","2020-08-06 12:56:07 UTC","2020-08-06 14:04:17 UTC",2,1.04733796296296,1.90960327107968,"beginner"
"491","gerardgoden","2022-10-29 20:16:14 UTC","2022-10-29 22:36:04 UTC",4,1.09710648148148,3.6459542145796,"beginner"
"492","gerardo308","2021-09-24 22:42:23 UTC","2022-04-11 14:13:06 UTC",2,199.646331018519,0.0100177147749061,"beginner"
"493","gerardo462","2023-03-25 13:53:11 UTC","2023-09-30 15:18:07 UTC",8,190.058981481481,0.0420921965257374,"beginner"
"494","germangil","2021-12-06 02:55:31 UTC","2024-02-26 00:15:09 UTC",145,812.888634259259,0.178376217711705,"beginner"
"495","ggerr","2023-10-25 15:25:31 UTC","2024-01-30 12:17:40 UTC",5,97.8695486111111,0.0510884138218284,"beginner"
"496","gianina3","2022-12-27 21:36:36 UTC","2022-12-28 16:09:47 UTC",2,1.77304398148148,1.12800360334484,"beginner"
"497","gimena_m21","2022-07-16 02:16:54 UTC","2022-07-16 02:16:54 UTC",1,1,1,"beginner"
"498","gisil","2019-12-22 04:34:59 UTC","2020-02-10 15:24:28 UTC",2,51.4510300925926,0.0388719136701588,"beginner"
"499","giuliana_castroman","2022-11-01 00:33:22 UTC","2022-11-01 00:33:22 UTC",1,1,1,"beginner"
"500","giulianileandro","2021-10-04 20:25:44 UTC","2021-10-04 20:25:44 UTC",1,1,1,"beginner"
"501","giuliano_8","2023-10-26 12:28:47 UTC","2023-10-26 17:05:16 UTC",7,1.19200231481481,5.87247181737856,"beginner"
"502","gloria353","2022-05-07 19:08:46 UTC","2022-05-07 19:08:46 UTC",1,1,1,"beginner"
"503","gloriaduarte","2020-08-12 14:30:20 UTC","2020-08-12 14:30:20 UTC",1,1,1,"beginner"
"504","gmmv80","2019-04-21 17:24:35 UTC","2024-02-25 20:45:01 UTC",1173,1772.13918981481,0.661911889732869,"experienced"
"505","goblinchech","2022-01-28 14:22:27 UTC","2022-03-04 21:23:56 UTC",3,36.2926967592593,0.0826612588174401,"beginner"
"506","gonzalo1902","2023-10-02 17:20:44 UTC","2024-02-05 01:28:58 UTC",3,126.339050925926,0.0237456271676359,"beginner"
"507","gonzalo227","2022-05-31 16:03:24 UTC","2024-02-26 00:17:41 UTC",456,636.343252314815,0.716594382577668,"intermediate"
"508","gonzalo_avila","2022-02-22 00:45:29 UTC","2022-02-22 00:45:29 UTC",1,1,1,"beginner"
"509","gonzalo_daniel","2021-04-20 19:56:41 UTC","2021-04-20 19:56:41 UTC",1,1,1,"beginner"
"510","gonzalo_riquero","2021-03-31 15:18:46 UTC","2021-03-31 15:18:46 UTC",1,1,1,"beginner"
"511","gonzalogm14","2024-01-20 00:49:44 UTC","2024-01-21 22:20:03 UTC",113,2.89605324074074,39.0186196891523,"beginner"
"512","gonzalorodriguez","2021-02-20 16:20:57 UTC","2023-04-27 23:10:11 UTC",381,797.284189814815,0.477872262948667,"intermediate"
"513","gr3093","2020-04-11 16:18:55 UTC","2021-04-25 17:45:22 UTC",2,380.060034722222,0.00526232652023451,"beginner"
"514","gracepuntacolorada","2019-01-12 21:40:48 UTC","2024-01-08 03:18:54 UTC",13,1822.23479166667,0.00713409713141842,"beginner"
"515","graciela78","2021-11-20 12:22:26 UTC","2022-01-08 09:32:12 UTC",2,49.8817824074074,0.0400947982103984,"beginner"
"516","graciela99","2022-05-06 18:09:56 UTC","2024-02-15 19:58:06 UTC",12,651.075115740741,0.018431053053452,"beginner"
"517","gracielagesualdi","2022-10-18 13:05:44 UTC","2022-10-18 13:05:44 UTC",1,1,1,"beginner"
"518","grammostola","2023-11-25 19:09:30 UTC","2023-11-25 19:09:30 UTC",1,1,1,"beginner"
"519","gravelo","2023-01-21 03:23:23 UTC","2023-01-21 15:54:49 UTC",2,1.5218287037037,1.31420835678323,"beginner"
"520","gregory309","2022-06-20 23:06:00 UTC","2022-06-22 16:21:13 UTC",12,2.71890046296296,4.41354884574289,"beginner"
"521","gringuayo","2022-04-25 12:26:08 UTC","2022-04-25 14:52:49 UTC",3,1.10186342592593,2.7226604762555,"beginner"
"522","grollapedro","2023-12-28 21:00:48 UTC","2024-02-23 09:43:12 UTC",65,57.5294444444444,1.12985620889786,"beginner"
"523","guardianesdelacosta","2021-11-13 13:09:41 UTC","2022-10-06 14:09:38 UTC",151,328.041631944444,0.46030742837413,"intermediate"
"524","guille_eiletz","2023-11-08 16:05:30 UTC","2024-01-28 15:39:08 UTC",4,81.9816898148148,0.0487913826738073,"beginner"
"525","guillermina_1106","2022-08-09 20:04:14 UTC","2022-10-22 02:32:48 UTC",2,74.269837962963,0.0269288321457947,"beginner"
"526","guillermo138","2020-03-14 15:36:27 UTC","2020-11-03 07:34:55 UTC",2,234.665601851852,0.0085227659453158,"beginner"
"527","guillermo221","2021-11-05 18:48:55 UTC","2021-11-16 23:11:21 UTC",12,12.1822453703704,0.98504008375881,"beginner"
"528","guillermo_pereira","2021-04-10 22:29:56 UTC","2021-11-10 14:29:54 UTC",3,214.666643518519,0.013975156786486,"beginner"
"529","guillermo_spano","2021-07-08 20:34:39 UTC","2022-01-05 11:30:34 UTC",2,181.622164351852,0.0110118718557139,"beginner"
"530","guillermokloetzer","2023-04-02 20:51:52 UTC","2024-01-29 12:17:54 UTC",8,302.643078703704,0.0264337781464093,"beginner"
"531","guillermostagno","2019-12-26 20:15:06 UTC","2019-12-26 20:15:06 UTC",1,1,1,"beginner"
"532","guillocerdea","2019-01-31 22:26:55 UTC","2019-01-31 22:26:55 UTC",1,1,1,"beginner"
"533","gusgomez","2024-01-09 13:08:09 UTC","2024-02-24 14:15:58 UTC",38,47.0470949074074,0.807701305995347,"beginner"
"534","gusper","2018-05-10 01:04:59 UTC","2023-12-29 22:53:36 UTC",165,2060.90876157407,0.0800617684181113,"beginner"
"535","gustavo142","2019-01-07 19:58:50 UTC","2019-01-07 20:16:32 UTC",3,1.01229166666667,2.96357275159498,"beginner"
"536","guzman8","2023-07-07 18:39:06 UTC","2023-07-07 18:39:06 UTC",1,1,1,"beginner"
"537","guzman_bpm","2022-03-09 19:05:11 UTC","2022-03-09 19:05:11 UTC",1,1,1,"beginner"
"538","hcoitino","2020-10-04 15:38:26 UTC","2020-10-04 15:38:26 UTC",1,1,1,"beginner"
"539","hector31416","2019-12-09 23:50:57 UTC","2019-12-09 23:50:57 UTC",1,1,1,"beginner"
"540","henrydariofros","2022-05-26 20:59:10 UTC","2022-05-30 00:55:29 UTC",4,4.1641087962963,0.960589695340751,"beginner"
"541","hijoton","2022-04-13 17:13:49 UTC","2022-04-13 17:13:49 UTC",1,1,1,"beginner"
"542","hola_4632","2021-07-10 20:21:14 UTC","2022-12-26 16:08:13 UTC",12,534.824293981481,0.0224372754473556,"beginner"
"543","homaformiguensis","2020-01-01 17:04:59 UTC","2020-01-01 17:04:59 UTC",1,1,1,"beginner"
"544","honeythemanokituwu","2022-05-23 15:04:05 UTC","2022-05-24 13:41:54 UTC",6,1.94292824074074,3.08812228583002,"beginner"
"545","horacio2021","2021-10-19 21:52:59 UTC","2021-12-15 15:36:21 UTC",15,57.7384490740741,0.259792222350069,"beginner"
"546","horacio5","2017-08-10 00:10:02 UTC","2017-08-10 00:10:02 UTC",1,1,1,"beginner"
"547","horacio7196","2021-12-29 14:06:05 UTC","2021-12-29 14:06:05 UTC",1,1,1,"beginner"
"548","hugolamarca","2020-08-06 14:12:12 UTC","2020-08-06 14:12:12 UTC",1,1,1,"beginner"
"549","hugoosano","2018-05-21 21:20:51 UTC","2018-05-21 21:20:51 UTC",1,1,1,"beginner"
"550","hvillar","2022-03-18 13:49:11 UTC","2022-03-18 13:49:11 UTC",1,1,1,"beginner"
"551","ianruiz2022","2022-10-03 14:32:29 UTC","2022-10-21 17:24:15 UTC",4,19.1192824074074,0.20921287288744,"beginner"
"552","iara32","2023-03-06 03:35:17 UTC","2023-11-25 17:07:07 UTC",8,265.563773148148,0.0301245908098207,"beginner"
"553","icaro","2018-03-25 00:20:58 UTC","2018-03-27 01:58:20 UTC",8,3.06761574074074,2.60788856105825,"beginner"
"554","ignacio_kravich","2021-01-26 12:34:47 UTC","2023-04-13 17:31:03 UTC",4,808.205740740741,0.00494923482767383,"beginner"
"555","ignacio_lado","2021-05-03 13:13:42 UTC","2024-01-24 13:08:50 UTC",10,996.99662037037,0.0100301242709179,"beginner"
"556","ignacioberro","2022-08-06 13:27:57 UTC","2024-01-21 17:55:58 UTC",294,534.186122685185,0.550369969407207,"intermediate"
"557","ihouses","2024-01-25 12:44:50 UTC","2024-02-10 14:56:36 UTC",3,17.0915046296296,0.175525798635612,"beginner"
"558","iign","2022-11-17 17:27:23 UTC","2024-02-20 16:34:43 UTC",13,460.963425925926,0.0282018035897039,"beginner"
"559","ines163","2021-10-24 19:17:39 UTC","2021-10-24 19:17:42 UTC",5,1.00003472222222,4.99982639491684,"beginner"
"560","ines86","2021-01-02 21:51:50 UTC","2021-01-02 21:51:50 UTC",1,1,1,"beginner"
"561","ines_da_rosa","2020-02-10 17:47:15 UTC","2023-02-01 18:26:11 UTC",4,1088.02703703704,0.00367637922941049,"beginner"
"562","inesamalia","2022-01-25 17:41:00 UTC","2022-01-25 17:41:00 UTC",1,1,1,"beginner"
"563","inesbouvier","2020-08-07 01:22:17 UTC","2020-08-07 01:22:17 UTC",1,1,1,"beginner"
"564","intendencia_de_canelones","2022-06-07 19:45:21 UTC","2023-07-21 14:47:22 UTC",314,409.79306712963,0.766240391032952,"intermediate"
"565","intiporley","2013-06-30 22:18:51 UTC","2022-02-28 18:21:36 UTC",4,3165.83524305556,0.00126348963003499,"beginner"
"566","irenealas","2021-10-24 12:48:12 UTC","2022-09-20 14:15:11 UTC",21,332.060405092593,0.0632415056957613,"beginner"
"567","ireneiturriberry","2022-06-13 17:35:26 UTC","2024-02-22 22:47:48 UTC",33,620.216921296296,0.0532071906890701,"beginner"
"568","isabel493","2024-01-03 03:42:52 UTC","2024-02-22 00:11:18 UTC",4,50.8530787037037,0.0786579711978908,"beginner"
"569","isabel684","2023-01-06 14:23:13 UTC","2023-01-06 14:23:13 UTC",1,1,1,"beginner"
"570","isafloress","2021-01-01 16:05:35 UTC","2022-03-18 20:57:46 UTC",2,442.202905092593,0.00452281063052089,"beginner"
"571","isavolz","2017-08-05 12:03:17 UTC","2017-08-05 12:03:17 UTC",1,1,1,"beginner"
"572","isini","2019-11-21 23:24:02 UTC","2019-12-23 21:41:21 UTC",2,32.9286921296296,0.0607373044798331,"beginner"
"573","ismael182","2022-05-26 13:36:21 UTC","2022-05-26 13:36:21 UTC",1,1,1,"beginner"
"574","ismael_acosta_servetto","2022-01-13 21:22:27 UTC","2022-01-13 21:30:30 UTC",7,1.00559027777778,6.961085597873,"beginner"
"575","ismael_berrutti","2021-09-10 15:38:15 UTC","2021-09-10 15:38:15 UTC",1,1,1,"beginner"
"576","ivangrela","2020-01-19 12:23:24 UTC","2024-02-01 15:14:59 UTC",164,1475.11915509259,0.11117745941663,"beginner"
"577","jack_526","2023-11-26 15:00:58 UTC","2023-11-26 15:27:08 UTC",3,1.0181712962963,2.9464590201205,"beginner"
"578","jacquelinereferovich","2021-08-18 18:35:33 UTC","2021-08-23 22:48:11 UTC",10,6.17543981481481,1.61931786235048,"beginner"
"579","janabannana","2018-12-15 01:02:36 UTC","2021-03-23 18:49:16 UTC",4,830.740740740741,0.00481497993758359,"beginner"
"580","jareck","2022-07-29 12:46:20 UTC","2022-10-18 13:06:22 UTC",3,82.013912037037,0.0365791598704037,"beginner"
"581","javieleuy","2021-05-23 02:47:40 UTC","2023-12-26 14:55:48 UTC",4,948.505648148148,0.00421715991655881,"beginner"
"582","javier1-flaniguen","2015-05-25 00:19:36 UTC","2015-09-06 00:39:15 UTC",8,105.013645833333,0.0761805757386689,"beginner"
"583","javier_jablonka","2022-01-30 02:12:38 UTC","2022-10-15 17:35:53 UTC",2,259.641145833333,0.00770293935339441,"beginner"
"584","javier_tiscornia","2021-02-04 18:53:44 UTC","2021-03-31 19:10:12 UTC",8,56.0114351851852,0.142827977421938,"beginner"
"585","javierpiquillen","2021-09-15 17:05:33 UTC","2024-02-28 14:36:17 UTC",660,896.896342592593,0.735870990500626,"intermediate"
"586","javierpiriapolis","2023-11-13 09:47:25 UTC","2023-11-13 09:47:25 UTC",1,1,1,"beginner"
"587","javii9090","2020-03-28 01:56:33 UTC","2022-03-01 03:27:48 UTC",2,704.063368055556,0.00284065339959881,"beginner"
"588","jazellegreen","2018-04-22 15:55:32 UTC","2018-04-22 15:55:32 UTC",1,1,1,"beginner"
"589","jazmin175","2022-06-10 13:15:55 UTC","2023-01-06 01:03:14 UTC",7,210.49119212963,0.0332555482686853,"beginner"
"590","jdbenavides","2023-10-27 13:46:05 UTC","2023-10-27 13:46:05 UTC",1,1,1,"beginner"
"591","jean564","2021-10-14 17:33:00 UTC","2021-10-14 17:33:00 UTC",1,1,1,"beginner"
"592","jeffersondasilva10","2022-10-24 16:18:48 UTC","2022-10-24 16:36:21 UTC",5,1.0121875,4.93979623340537,"beginner"
"593","jelissalde","2023-09-28 17:59:12 UTC","2024-02-18 00:59:08 UTC",73,143.29162037037,0.509450586233268,"intermediate"
"594","jennigon","2022-06-30 21:11:27 UTC","2024-02-08 21:24:49 UTC",45,589.009282407407,0.07639947509159,"beginner"
"595","jennysh","2021-09-22 00:14:52 UTC","2021-09-22 00:54:49 UTC",10,1.02774305555556,9.73005844792054,"beginner"
"596","jereabayte","2021-12-30 14:44:54 UTC","2021-12-30 14:44:54 UTC",1,1,1,"beginner"
"597","jerocorsino","2023-05-08 18:12:15 UTC","2024-02-18 00:54:11 UTC",63,286.27912037037,0.22006494891592,"intermediate"
"598","jeronimo45","2022-10-28 14:38:10 UTC","2022-10-28 14:38:10 UTC",1,1,1,"beginner"
"599","jeronimo_diaz_estencio_perdomo","2021-01-18 10:36:37 UTC","2021-01-18 10:36:37 UTC",1,1,1,"beginner"
"600","jesus848","2022-06-14 19:45:35 UTC","2022-06-14 19:45:35 UTC",1,1,1,"beginner"
"601","jgtr","2019-06-05 03:28:41 UTC","2019-06-05 03:28:41 UTC",1,1,1,"beginner"
"602","jimena_fotonativauy","2023-09-04 21:16:30 UTC","2023-09-04 21:25:43 UTC",5,1.00640046296296,4.96820121214909,"beginner"
"603","jmenosse","2023-11-26 16:45:00 UTC","2023-11-26 16:45:00 UTC",1,1,1,"beginner"
"604","joaco13","2022-11-07 21:31:20 UTC","2022-11-07 21:31:20 UTC",1,1,1,"beginner"
"605","joaco5","2019-02-21 13:25:06 UTC","2021-01-02 19:21:28 UTC",373,682.247476851852,0.546722432336669,"intermediate"
"606","joagamer13","2015-06-18 16:53:56 UTC","2015-06-18 16:53:56 UTC",1,1,1,"beginner"
"607","joan349","2022-04-03 16:42:55 UTC","2023-05-12 10:01:14 UTC",27,404.721053240741,0.0667126154762687,"beginner"
"608","joaquin43","2019-04-09 16:59:33 UTC","2019-04-09 16:59:33 UTC",1,1,1,"beginner"
"609","joaquina5","2023-08-30 21:43:20 UTC","2023-08-30 21:44:02 UTC",3,1.00048611111111,2.99854237523426,"beginner"
"610","joaquinbritodelpino","2023-11-02 18:18:14 UTC","2024-01-07 15:44:23 UTC",8,66.8931597222222,0.119593692886096,"beginner"
"611","joaquinlape","2022-10-20 03:25:54 UTC","2024-02-19 00:08:22 UTC",345,487.862824074074,0.707165996209659,"intermediate"
"612","joaquinmunoz","2021-05-29 20:15:34 UTC","2021-05-30 23:22:10 UTC",9,2.12958333333333,4.22617882997456,"beginner"
"613","joaqun12","2019-02-01 19:33:35 UTC","2019-02-01 19:33:35 UTC",1,1,1,"beginner"
"614","joaqunnetto","2020-01-27 02:29:06 UTC","2020-01-27 02:29:06 UTC",1,1,1,"beginner"
"615","johasmith","2020-07-21 15:54:09 UTC","2024-02-18 12:35:36 UTC",23,1307.86211805556,0.0175859516706508,"beginner"
"616","johnrobinson1950","2019-01-05 00:44:40 UTC","2019-01-05 00:44:40 UTC",1,1,1,"beginner"
"617","jonathan2127","2023-03-27 20:59:37 UTC","2023-04-07 13:04:37 UTC",2,11.6701388888889,0.171377566200536,"beginner"
"618","jorbone","2022-05-09 00:47:56 UTC","2022-05-10 15:01:54 UTC",3,2.59303240740741,1.15694658941787,"beginner"
"619","jorge1078","2021-12-05 18:11:11 UTC","2021-12-05 18:11:11 UTC",1,1,1,"beginner"
"620","jorge1097","2022-01-12 23:55:29 UTC","2022-02-04 21:14:57 UTC",2,23.8885185185185,0.0837222282516008,"beginner"
"621","jorge1402","2022-12-04 19:52:46 UTC","2022-12-04 20:45:50 UTC",5,1.03685185185185,4.82228969458832,"beginner"
"622","jorge57479","2023-09-17 19:20:27 UTC","2023-09-17 19:20:27 UTC",1,1,1,"beginner"
"623","jorge6905","2024-02-12 18:44:19 UTC","2024-02-12 18:44:19 UTC",1,1,1,"beginner"
"624","jorge_trinanes","2022-01-21 21:40:23 UTC","2024-02-05 11:42:20 UTC",14,745.5846875,0.0187772096647304,"beginner"
"625","jorgecaceres1","2019-04-04 12:21:01 UTC","2019-04-06 13:23:18 UTC",5,3.04325231481481,1.64297911667053,"beginner"
"626","jorik1","2022-11-17 19:38:13 UTC","2022-11-17 19:38:54 UTC",2,1.00047453703704,1.99905137608311,"beginner"
"627","jose1072","2021-04-11 17:16:05 UTC","2023-08-16 01:32:53 UTC",9,857.345,0.0104975243338446,"beginner"
"628","jose82075","2024-02-01 23:21:26 UTC","2024-02-04 00:59:55 UTC",2,3.0683912037037,0.651807369798837,"beginner"
"629","jose_marcelo_gonzalez_castillo","2020-10-30 02:00:17 UTC","2021-12-08 16:04:43 UTC",7,405.586412037037,0.0172589608336306,"beginner"
"630","josefina53","2022-02-17 22:46:34 UTC","2022-02-17 22:47:37 UTC",2,1.00072916666667,1.99854272925991,"beginner"
"631","josefinavillarmarzo","2023-03-22 20:17:19 UTC","2023-11-23 22:44:17 UTC",36,247.102060185185,0.145688789373187,"beginner"
"632","joselinlistur","2019-10-24 01:16:12 UTC","2023-10-25 15:09:11 UTC",245,1463.57846064815,0.167397926785217,"beginner"
"633","josemoo_","2022-05-06 13:10:17 UTC","2022-05-06 13:12:28 UTC",2,1.0015162037037,1.99697218337937,"beginner"
"634","jp_burla","2023-12-06 17:16:22 UTC","2023-12-06 17:16:22 UTC",1,1,1,"beginner"
"635","jralsina","2021-10-24 15:38:15 UTC","2021-10-24 15:38:15 UTC",1,1,1,"beginner"
"636","jssabueso","2021-01-09 12:21:45 UTC","2021-01-09 12:21:45 UTC",1,1,1,"beginner"
"637","jssika","2020-02-08 15:48:56 UTC","2020-02-08 15:48:56 UTC",1,1,1,"beginner"
"638","jual_bilu","2022-05-09 18:49:13 UTC","2022-05-09 18:49:13 UTC",1,1,1,"beginner"
"639","juan-lacerda","2017-10-21 19:02:18 UTC","2017-10-21 19:02:18 UTC",1,1,1,"beginner"
"640","juan1084","2020-10-11 20:12:38 UTC","2023-03-24 13:20:20 UTC",16,894.713680555556,0.017882815863579,"beginner"
"641","juan1581","2022-02-17 00:24:08 UTC","2022-06-29 15:17:20 UTC",2,133.620277777778,0.0149677880727518,"beginner"
"642","juan1603","2019-12-23 00:38:02 UTC","2021-01-24 15:29:55 UTC",6,399.619363425926,0.0150142874673593,"beginner"
"643","juan1749","2022-05-06 13:15:44 UTC","2022-05-06 13:16:19 UTC",2,1.00040509259259,1.99919014288193,"beginner"
"644","juan1967","2021-07-04 13:14:36 UTC","2023-01-30 22:43:14 UTC",7,576.394884259259,0.0121444519914431,"beginner"
"645","juan_jose94","2022-10-29 20:06:05 UTC","2022-10-31 01:45:55 UTC",4,2.23599537037037,1.78891246958952,"beginner"
"646","juan_pablo210","2023-06-30 00:55:56 UTC","2023-06-30 00:55:56 UTC",1,1,1,"beginner"
"647","juan_rodal","2023-05-08 18:59:42 UTC","2024-02-05 20:08:44 UTC",92,274.047939814815,0.335707686991437,"intermediate"
"648","juan_silvera","2021-10-21 14:19:23 UTC","2022-04-23 01:10:08 UTC",7,184.451909722222,0.0379502712145499,"beginner"
"649","juanantico","2021-01-31 17:20:10 UTC","2021-03-14 18:44:54 UTC",3,43.0588425925926,0.06967210030202,"beginner"
"650","juanantonio31","2020-11-25 13:34:09 UTC","2024-02-14 14:54:49 UTC",53,1177.05601851852,0.0450275935606765,"beginner"
"651","juanartropodos","2019-10-02 16:31:52 UTC","2022-04-03 00:44:14 UTC",5,914.341921296296,0.00546841382150707,"beginner"
"652","juancho123","2020-04-18 19:36:20 UTC","2023-02-06 22:34:06 UTC",33,1025.12344907407,0.0321912448981698,"beginner"
"653","juancho4","2020-01-14 23:46:32 UTC","2020-01-14 23:46:32 UTC",1,1,1,"beginner"
"654","juangrattarola","2020-04-11 15:33:14 UTC","2020-04-11 15:33:14 UTC",1,1,1,"beginner"
"655","juanignaciol3","2022-06-20 19:00:58 UTC","2022-06-20 19:01:23 UTC",2,1.00028935185185,1.99942146369685,"beginner"
