"","user_login","first_record","last_record","observations","activity_time","observations_by_time","user_category"
"446","jeanjacquesgodon","2020-05-03 19:27:41 UTC","2021-01-15 14:22:52 UTC",8,257.788321759259,0.0310332133954111,"beginner"
"447","jeanjules","2020-05-18 02:29:44 UTC","2020-05-18 02:29:44 UTC",1,1,1,"beginner"
"448","jeannecomp","2023-02-09 17:49:58 UTC","2023-02-09 17:49:58 UTC",1,1,1,"beginner"
"449","jeanpaulortiz","2020-07-22 03:54:36 UTC","2020-08-18 05:03:16 UTC",8,28.0476851851852,0.285228529455458,"beginner"
"450","jejimenez","2022-11-06 16:00:14 UTC","2022-11-06 16:00:14 UTC",1,1,1,"beginner"
"451","jessicarr415","2017-08-21 17:34:26 UTC","2017-08-21 21:34:06 UTC",5,1.16643518518519,4.2865647946021,"beginner"
"452","jessivlima","2022-01-29 15:46:13 UTC","2022-01-29 15:46:13 UTC",1,1,1,"beginner"
"453","jgvelasco","2023-06-13 22:48:57 UTC","2023-12-31 01:00:40 UTC",120,201.091469907407,0.596743362884831,"intermediate"
"454","jim668","2024-02-26 18:07:38 UTC","2024-02-26 18:16:55 UTC",5,1.00644675925926,4.96797267615028,"beginner"
"455","jimjam920","2019-12-30 16:50:17 UTC","2019-12-30 16:50:17 UTC",1,1,1,"beginner"
"456","jjbonannod","2019-02-05 04:18:38 UTC","2020-05-02 21:36:02 UTC",5,453.720416666667,0.0110200022223671,"beginner"
"457","jmass","2020-01-29 23:08:00 UTC","2020-02-12 21:54:08 UTC",91,14.9487037037037,6.08748436009564,"beginner"
"458","joaco_","2020-04-24 20:24:37 UTC","2020-04-24 21:02:40 UTC",3,1.02642361111111,2.92276986570143,"beginner"
"459","joacooo","2022-06-21 01:21:58 UTC","2022-10-18 12:55:38 UTC",2,120.481712962963,0.0166000295880157,"beginner"
"460","joacotr","2020-05-04 15:43:39 UTC","2020-05-04 15:43:39 UTC",1,1,1,"beginner"
"461","joanmunchies","2019-12-08 11:25:25 UTC","2019-12-08 11:25:25 UTC",1,1,1,"beginner"
"462","joao_andriola","2020-05-14 00:20:08 UTC","2020-06-04 01:23:27 UTC",12,22.0439699074074,0.544366556949783,"beginner"
"463","joao_gava_just","2022-09-04 18:01:54 UTC","2023-01-22 16:43:39 UTC",2,140.945659722222,0.0141898658244719,"beginner"
"464","jocateme","2019-05-12 01:14:46 UTC","2019-05-12 01:14:46 UTC",1,1,1,"beginner"
"465","johanneshassihassler","2023-11-02 09:22:34 UTC","2023-11-12 20:57:28 UTC",5,11.4825694444444,0.43544260926888,"beginner"
"466","john883","2022-11-19 19:53:47 UTC","2022-11-19 19:53:47 UTC",1,1,1,"beginner"
"467","johnpage","2020-03-04 19:18:37 UTC","2020-03-04 19:18:57 UTC",2,1.00023148148148,1.99953714417959,"beginner"
"468","jonathan","2013-09-29 03:57:53 UTC","2013-10-21 02:38:19 UTC",5,22.9030787037037,0.218311261323633,"beginner"
"469","jorge691","2020-05-12 13:32:14 UTC","2020-05-12 13:32:14 UTC",1,1,1,"beginner"
"470","jorgejuanrueda","2021-11-25 13:33:50 UTC","2023-01-15 22:18:28 UTC",329,417.364328703704,0.788280112538234,"intermediate"
"471","jorgemet","2021-12-15 16:17:50 UTC","2021-12-15 16:17:50 UTC",1,1,1,"beginner"
"472","jose1411","2021-10-31 00:30:57 UTC","2022-11-03 02:57:28 UTC",3,369.101747685185,0.00812784013842916,"beginner"
"473","jose_antonio_pascual_trillo","2023-02-28 10:33:32 UTC","2023-02-28 13:11:53 UTC",4,1.10996527777778,3.60371633246786,"beginner"
"474","jose_luis_b","2020-01-23 17:13:17 UTC","2020-01-23 17:13:17 UTC",1,1,1,"beginner"
"475","jose_tort","2021-02-07 22:45:35 UTC","2023-01-30 20:40:52 UTC",5,722.913391203704,0.00691645785074563,"beginner"
"476","josefina_ordeix","2020-04-19 20:15:08 UTC","2021-09-01 17:15:13 UTC",3,500.87505787037,0.00598951765087975,"beginner"
"477","joseph103","2023-02-24 02:35:27 UTC","2023-02-25 19:25:24 UTC",110,2.70135416666667,40.7203177418733,"beginner"
"478","josephgreco","2023-01-05 14:36:57 UTC","2023-01-06 19:28:56 UTC",5,2.2027662037037,2.26987321286892,"beginner"
"479","josh_vandermeulen","2023-02-27 00:41:26 UTC","2024-01-27 21:05:08 UTC",87,335.849791666667,0.259044376857462,"intermediate"
"480","josiasalanrezini","2022-11-17 13:41:09 UTC","2022-11-17 13:41:09 UTC",1,1,1,"beginner"
"481","juampazambra","2022-11-24 22:52:09 UTC","2022-11-24 22:52:09 UTC",1,1,1,"beginner"
"482","juan_pablo_de_souza","2022-03-26 14:49:43 UTC","2022-11-04 13:33:03 UTC",3,223.946759259259,0.013396041139077,"beginner"
"483","juan_tellarini","2023-06-28 19:21:04 UTC","2023-06-30 20:10:11 UTC",6,3.0341087962963,1.97751643162043,"beginner"
"484","juana_ines","2022-10-09 20:42:53 UTC","2022-10-09 20:42:53 UTC",1,1,1,"beginner"
"485","juanandresvieralopez","2020-01-03 11:11:10 UTC","2020-01-03 11:11:10 UTC",1,1,1,"beginner"
"486","juancruzescardo","2023-01-14 01:46:54 UTC","2023-02-12 12:28:10 UTC",9,30.4453240740741,0.295611896858211,"beginner"
"487","juanmmartinez","2019-12-25 12:29:45 UTC","2022-08-07 03:34:03 UTC",10,956.627986111111,0.0104533843303624,"beginner"
"488","juanmolachino","2020-07-13 20:11:36 UTC","2020-07-13 20:11:36 UTC",1,1,1,"beginner"
"489","juanngel","2020-08-12 00:31:08 UTC","2020-09-12 17:03:27 UTC",2,32.6891087962963,0.061182457205031,"beginner"
"490","juanrodriguez13","2019-09-03 04:58:21 UTC","2019-09-03 04:58:21 UTC",1,1,1,"beginner"
"491","jujo","2017-11-24 09:45:25 UTC","2017-11-24 10:01:52 UTC",3,1.01142361111111,2.96611624154623,"beginner"
"492","juli_badini","2024-02-02 01:12:56 UTC","2024-02-02 01:12:56 UTC",1,1,1,"beginner"
"493","julia714","2022-11-30 04:10:47 UTC","2023-03-05 22:38:56 UTC",3,96.7695486111111,0.0310014879996613,"beginner"
"494","julian32954","2023-11-26 15:04:46 UTC","2023-12-02 20:33:38 UTC",3,7.22837962962963,0.415030775044353,"beginner"
"495","julian_dominguez","2022-03-02 02:39:12 UTC","2022-03-02 02:44:27 UTC",4,1.00364583333333,3.98546964193046,"beginner"
"496","julian_rodriguez_f","2022-03-24 19:16:47 UTC","2023-06-21 00:11:03 UTC",3,454.204351851852,0.00660495653062019,"beginner"
"497","juliansabattini","2020-07-26 22:37:22 UTC","2021-11-20 12:11:50 UTC",5,482.565601851852,0.010361285555399,"beginner"
"498","julianwo","2020-01-01 18:35:42 UTC","2020-01-01 18:35:42 UTC",1,1,1,"beginner"
"499","julio343","2023-01-25 00:44:16 UTC","2023-01-25 00:44:16 UTC",1,1,1,"beginner"
"500","jv_montoya","2020-05-02 20:25:00 UTC","2020-05-02 20:25:00 UTC",1,1,1,"beginner"
"501","k_wheatley","2022-01-27 18:15:14 UTC","2022-01-27 18:15:14 UTC",1,1,1,"beginner"
"502","karuquebec","2022-10-22 01:54:21 UTC","2022-10-28 03:26:08 UTC",32,7.06373842592593,4.53017907381039,"beginner"
"503","kathy73","2020-03-09 01:38:46 UTC","2022-08-30 01:15:59 UTC",3,904.984178240741,0.00331497508147811,"beginner"
"504","katie2012","2020-02-22 23:16:47 UTC","2021-08-15 14:15:26 UTC",2,540.6240625,0.00369942838051164,"beginner"
"505","katiedavis2","2018-08-21 14:08:19 UTC","2018-08-21 14:08:19 UTC",1,1,1,"beginner"
"506","kenchamberlain","2019-03-25 20:57:39 UTC","2019-03-27 21:20:34 UTC",11,3.01591435185185,3.64731843039432,"beginner"
"507","kenia_radilla_torres","2017-11-13 23:21:53 UTC","2017-11-13 23:21:53 UTC",1,1,1,"beginner"
"508","kevinf7","2023-07-30 18:29:26 UTC","2023-08-01 19:15:06 UTC",9,3.03171296296296,2.96861876765672,"beginner"
"509","kim231","2018-07-01 01:53:03 UTC","2018-07-01 01:53:03 UTC",1,1,1,"beginner"
"510","kimberlysnow","2023-02-22 04:46:23 UTC","2023-02-22 04:46:23 UTC",1,1,1,"beginner"
"511","kiniroesler","2023-12-03 12:42:15 UTC","2023-12-03 12:42:15 UTC",1,1,1,"beginner"
"512","klaus16","2019-04-18 20:56:55 UTC","2024-02-24 17:03:29 UTC",369,1773.83789351852,0.208023518579855,"intermediate"
"513","kreier","2023-01-25 12:00:04 UTC","2023-01-25 14:13:58 UTC",7,1.09298611111111,6.40447296524557,"beginner"
"514","kristofz","2019-02-10 22:11:28 UTC","2019-02-12 22:29:50 UTC",14,3.01275462962963,4.64691012746733,"beginner"
"515","kurzchr","2018-10-03 15:15:49 UTC","2018-10-03 15:15:49 UTC",1,1,1,"beginner"
"516","kvandergrift","2022-03-01 20:37:21 UTC","2022-03-01 20:37:21 UTC",1,1,1,"beginner"
"517","kwright","2021-10-25 19:20:02 UTC","2021-10-25 19:20:02 UTC",1,1,1,"beginner"
"518","l0v3r9_23","2023-03-23 20:53:14 UTC","2023-03-24 14:36:41 UTC",2,1.73850694444444,1.15041243084543,"beginner"
"519","lacastilla","2022-02-03 23:54:14 UTC","2022-02-04 00:19:33 UTC",2,1.01758101851852,1.96544546685017,"beginner"
"520","lafruch","2023-07-11 02:09:37 UTC","2023-07-11 02:09:37 UTC",1,1,1,"beginner"
"521","lagpaularod","2023-11-08 12:33:21 UTC","2023-11-08 12:33:22 UTC",2,1.00001157407407,1.99997685211977,"beginner"
"522","lalin","2020-11-02 02:48:25 UTC","2024-02-16 23:23:57 UTC",6,1202.85800925926,0.00498811992256252,"beginner"
"523","lamosca","2024-02-04 23:30:38 UTC","2024-02-10 01:31:31 UTC",17,6.08394675925926,2.79423878490183,"beginner"
"524","lamujerbambu","2020-07-15 22:23:46 UTC","2021-03-27 17:44:53 UTC",2,255.806331018519,0.00781841478292113,"beginner"
"525","laraeva","2022-03-19 23:16:29 UTC","2022-03-22 00:23:11 UTC",3,3.04631944444444,0.984794948366654,"beginner"
"526","larahergenreder","2020-01-02 16:11:09 UTC","2020-01-09 04:56:39 UTC",4,7.53159722222222,0.531095846203494,"beginner"
"527","laura3339","2021-12-01 21:16:23 UTC","2021-12-01 21:16:23 UTC",1,1,1,"beginner"
"528","laura40235","2023-07-09 15:45:56 UTC","2023-07-09 15:45:56 UTC",1,1,1,"beginner"
"529","laura529-","2023-11-25 20:17:36 UTC","2023-11-25 20:17:36 UTC",1,1,1,"beginner"
"530","laurabat","2019-10-06 15:30:57 UTC","2019-11-10 12:45:30 UTC",4,35.8851041666667,0.111466863281828,"beginner"
"531","laurabm2020","2022-02-14 19:01:28 UTC","2022-02-14 19:56:11 UTC",7,1.03799768518519,6.74375299666604,"beginner"
"532","lautioterom","2024-02-16 16:36:31 UTC","2024-02-16 16:36:31 UTC",1,1,1,"beginner"
"533","lblanch","2022-08-26 11:09:49 UTC","2022-08-26 11:09:49 UTC",1,1,1,"beginner"
"534","leandro_bugoni","2024-02-12 19:21:46 UTC","2024-02-12 19:21:46 UTC",1,1,1,"beginner"
"535","lecu1","2023-02-26 13:06:50 UTC","2023-02-26 13:06:50 UTC",1,1,1,"beginner"
"536","leerickson","2020-01-09 20:55:02 UTC","2020-01-09 20:55:02 UTC",1,1,1,"beginner"
"537","leticia159","2021-04-01 18:49:43 UTC","2021-04-01 18:49:43 UTC",1,1,1,"beginner"
"538","lgalindop","2023-12-15 13:15:36 UTC","2023-12-15 13:15:36 UTC",1,1,1,"beginner"
"539","licagus","2019-12-15 15:26:36 UTC","2019-12-15 15:26:36 UTC",1,1,1,"beginner"
"540","lichen19","2021-05-03 19:30:46 UTC","2021-05-03 19:30:46 UTC",1,1,1,"beginner"
"541","liligiussani","2023-02-11 20:54:48 UTC","2023-09-08 23:29:36 UTC",9,210.1075,0.0428352153064503,"beginner"
"542","linamariamon","2020-04-12 18:02:39 UTC","2020-05-04 03:50:09 UTC",9,22.4079861111111,0.401642519563028,"beginner"
"543","lindaloren","2020-02-01 22:14:07 UTC","2020-02-01 22:23:49 UTC",5,1.00673611111111,4.9665448023729,"beginner"
"544","lisah77","2024-01-27 09:51:32 UTC","2024-01-27 16:42:48 UTC",17,1.28560185185185,13.2233785876337,"beginner"
"545","lito6","2020-04-19 01:18:19 UTC","2020-04-19 01:18:19 UTC",1,1,1,"beginner"
"546","liuid","2018-04-30 00:29:09 UTC","2023-03-14 22:41:35 UTC",114,1780.92530092593,0.0640116685077863,"beginner"
"547","liza124","2024-02-16 01:55:44 UTC","2024-02-19 10:49:38 UTC",3,4.37076388888889,0.686378874783521,"beginner"
"548","ljbrown","2017-11-17 22:06:21 UTC","2017-11-24 18:07:08 UTC",13,7.83387731481481,1.65945922786095,"beginner"
"549","lolamaia","2023-01-29 16:53:23 UTC","2023-01-29 16:53:23 UTC",1,1,1,"beginner"
"550","lorenarodriguezgallego","2024-01-07 19:33:55 UTC","2024-01-18 22:33:46 UTC",3,12.1248958333333,0.247424806055035,"beginner"
"551","loricohen","2023-12-25 22:08:26 UTC","2023-12-25 22:08:26 UTC",1,1,1,"beginner"
"552","lostrillis","2017-10-21 20:40:16 UTC","2017-10-21 20:40:16 UTC",1,1,1,"beginner"
"553","lowenna_arnold","2024-01-09 01:11:18 UTC","2024-02-23 22:39:09 UTC",54,46.8943402777778,1.15152488936046,"beginner"
"554","lsimuns","2018-11-05 05:17:02 UTC","2018-11-05 05:17:02 UTC",1,1,1,"beginner"
"555","lucagranola","2023-07-08 17:27:48 UTC","2024-01-04 23:49:18 UTC",5,181.264930555556,0.0275839346567237,"beginner"
"556","lucas_irigoytia","2022-10-20 22:29:34 UTC","2022-10-20 22:31:28 UTC",2,1.00131944444444,1.99736458839032,"beginner"
"557","lucaskaminski","2020-01-26 13:53:58 UTC","2022-10-25 14:07:32 UTC",3,1004.0094212963,0.00298801976990081,"beginner"
"558","luciano115","2021-10-28 20:54:54 UTC","2021-10-28 20:54:54 UTC",1,1,1,"beginner"
"559","luis_cubas","2020-10-20 12:18:18 UTC","2020-10-20 12:18:18 UTC",1,1,1,"beginner"
"560","luisamunoz92","2023-11-09 00:41:52 UTC","2023-12-28 13:40:39 UTC",13,50.5408217592593,0.257217820120195,"beginner"
"561","luisfelipe4","2019-12-31 00:13:51 UTC","2022-03-26 20:07:39 UTC",5,817.829027777778,0.00611374728723692,"beginner"
"562","luismartin47","2022-05-23 14:11:20 UTC","2022-05-23 14:11:20 UTC",1,1,1,"beginner"
"563","lzgd","2015-07-18 21:21:49 UTC","2015-07-18 21:26:45 UTC",2,1.00342592592593,1.99317154193965,"beginner"
"564","m0relliana","2023-03-28 17:07:27 UTC","2023-03-28 17:07:27 UTC",1,1,1,"beginner"
"565","macacito","2022-10-10 17:33:45 UTC","2022-10-15 03:06:24 UTC",2,5.39767361111111,0.370529999421047,"beginner"
"566","madalenapatacho","2023-02-24 13:16:09 UTC","2023-02-24 13:16:09 UTC",1,1,1,"beginner"
"567","madhipp11","2020-05-28 22:43:38 UTC","2020-05-28 22:43:38 UTC",1,1,1,"beginner"
"568","magne","2024-02-19 12:28:42 UTC","2024-02-19 12:28:43 UTC",2,1.00001157407407,1.99997685211977,"beginner"
"569","maia_pinho","2023-11-18 23:04:51 UTC","2024-02-10 23:04:16 UTC",4,84.9995949074074,0.0470590478031962,"beginner"
"570","mainesu","2020-01-30 14:55:57 UTC","2020-02-03 19:03:41 UTC",13,5.17203703703704,2.51351641662788,"beginner"
"571","malba1900268","2021-09-27 14:41:37 UTC","2021-09-27 14:41:37 UTC",1,1,1,"beginner"
"572","mambird","2024-02-07 16:30:58 UTC","2024-02-07 16:30:58 UTC",1,1,1,"beginner"
"573","manequinho","2022-10-28 14:13:50 UTC","2023-12-01 11:43:23 UTC",28,399.895520833333,0.070018288631119,"beginner"
"574","manu2906","2022-03-22 16:52:17 UTC","2022-06-17 14:10:31 UTC",2,87.887662037037,0.0227563227152086,"beginner"
"575","manuel452","2020-01-15 01:35:58 UTC","2020-01-21 18:33:39 UTC",2,7.70672453703704,0.259513622212444,"beginner"
"576","manuelmza","2022-04-12 02:32:24 UTC","2022-04-13 16:04:53 UTC",6,2.56422453703704,2.33988869279482,"beginner"
"577","mar37908","2024-01-06 16:58:01 UTC","2024-01-24 15:23:47 UTC",2,18.9345601851852,0.105626958347036,"beginner"
"578","maranduva","2022-01-03 16:49:54 UTC","2023-01-03 02:40:59 UTC",2,365.410474537037,0.00547329685207829,"beginner"
"579","maranoel","2020-01-27 01:43:32 UTC","2020-02-12 18:10:38 UTC",3,17.6854861111111,0.169630621468483,"beginner"
"580","mararodrguez","2022-01-13 20:02:04 UTC","2022-01-13 20:02:04 UTC",1,1,1,"beginner"
"581","marcela212","2022-03-20 21:52:15 UTC","2022-03-20 22:15:41 UTC",21,1.01627314814815,20.6637359633738,"beginner"
"582","marcelobauke","2023-09-26 15:52:50 UTC","2023-09-26 15:52:50 UTC",1,1,1,"beginner"
"583","marcos91112","2023-11-17 13:48:43 UTC","2023-11-17 13:48:43 UTC",1,1,1,"beginner"
"584","marcos_anders","2019-12-11 01:01:23 UTC","2019-12-11 01:21:16 UTC",2,1.01380787037037,1.97276038039569,"beginner"
"585","maria_andrea_dv","2023-04-09 16:22:17 UTC","2023-04-09 16:35:07 UTC",5,1.00891203703704,4.95583342893197,"beginner"
"586","maria_mandinga","2017-11-19 13:27:53 UTC","2017-11-19 13:27:54 UTC",2,1.00001157407407,1.99997685211977,"beginner"
"587","mariacastro1","2019-01-18 19:57:00 UTC","2019-01-18 19:57:00 UTC",1,1,1,"beginner"
"588","mariainescoduri","2023-11-26 15:03:37 UTC","2023-12-12 21:09:52 UTC",7,17.2543402777778,0.40569502440006,"beginner"
"589","mariajulianafajardo11a","2022-10-30 19:18:24 UTC","2022-10-30 19:18:26 UTC",4,1.00002314814815,3.99990740955071,"beginner"
"590","mariana569","2022-02-27 11:13:06 UTC","2022-04-24 13:17:23 UTC",2,57.0863078703704,0.0350346707399878,"beginner"
"591","mariana844","2022-08-07 03:14:42 UTC","2022-08-07 03:14:42 UTC",1,1,1,"beginner"
"592","mariana912","2022-05-06 21:44:31 UTC","2022-05-06 21:50:20 UTC",3,1.00403935185185,2.98793069660745,"beginner"
"593","mariana921","2022-09-08 17:56:10 UTC","2022-09-18 19:12:25 UTC",3,11.0529513888889,0.271420717819838,"beginner"
"594","mariana964","2022-09-08 02:08:13 UTC","2022-09-08 02:08:13 UTC",1,1,1,"beginner"
"595","mariana_silva","2020-10-13 01:38:31 UTC","2020-10-13 01:38:31 UTC",1,1,1,"beginner"
"596","marianaolhaberriet","2019-01-20 01:28:45 UTC","2019-01-20 01:28:45 UTC",1,1,1,"beginner"
"597","mariapintos","2023-06-24 17:31:31 UTC","2023-06-24 17:31:31 UTC",1,1,1,"beginner"
"598","mariaurioste","2021-10-25 16:03:45 UTC","2022-05-06 11:47:17 UTC",6,193.821898148148,0.0309562544651889,"beginner"
"599","marina296","2019-11-22 21:12:23 UTC","2019-11-23 21:17:55 UTC",2,2.00384259259259,0.998082388004528,"beginner"
"600","mario775","2021-12-06 15:56:16 UTC","2022-03-29 14:21:48 UTC",2,113.934398148148,0.0175539611610482,"beginner"
"601","mariobaro","2023-04-19 05:42:40 UTC","2023-04-19 05:42:40 UTC",1,1,1,"beginner"
"602","mariofigoli","2024-02-14 14:28:04 UTC","2024-02-20 01:11:15 UTC",2,6.44665509259259,0.31023840600656,"beginner"
"603","mariscala1234","2021-11-02 13:23:29 UTC","2023-12-07 17:19:11 UTC",9,766.163680555556,0.0117468371686243,"beginner"
"604","marisnocatpiss","2020-01-14 21:19:52 UTC","2020-01-30 18:25:01 UTC",6,16.8785763888889,0.355480217155623,"beginner"
"605","mariuspolientomo","2023-02-22 10:19:13 UTC","2023-02-22 10:19:13 UTC",1,1,1,"beginner"
"606","mark_gius","2024-01-10 21:49:00 UTC","2024-01-10 21:49:00 UTC",1,1,1,"beginner"
"607","martha325","2022-08-23 13:09:11 UTC","2022-08-23 13:09:11 UTC",1,1,1,"beginner"
"608","martianz","2023-05-30 21:43:31 UTC","2023-10-10 18:17:43 UTC",14,133.857083333333,0.104589160703113,"beginner"
"609","martin_hannay","2023-03-29 16:46:27 UTC","2023-03-29 17:19:26 UTC",3,1.02290509259259,2.93282340827572,"beginner"
"610","martin_vallejos","2023-05-08 20:03:36 UTC","2023-05-26 20:08:23 UTC",4,19.0033217592593,0.210489516026377,"beginner"
"611","martinro","2020-07-11 22:12:35 UTC","2020-08-21 13:25:17 UTC",2,41.6338194444444,0.0480378698540683,"beginner"
"612","martinvidela1","2020-06-23 11:51:11 UTC","2020-06-23 11:51:11 UTC",1,1,1,"beginner"
"613","martu6","2023-03-29 17:03:50 UTC","2023-03-29 17:03:50 UTC",1,1,1,"beginner"
"614","mary1046","2023-02-05 12:18:44 UTC","2023-02-05 12:18:44 UTC",1,1,1,"beginner"
"615","matilde_acosta","2023-03-25 17:18:36 UTC","2023-03-25 17:18:36 UTC",1,1,1,"beginner"
"616","matt260","2020-02-09 23:04:58 UTC","2020-02-13 00:00:09 UTC",5,4.03832175925926,1.23813809252216,"beginner"
"617","mattclark72","2015-11-07 00:47:05 UTC","2015-11-07 00:47:05 UTC",1,1,1,"beginner"
"618","matthiasf","2023-03-06 01:06:52 UTC","2023-03-28 03:37:40 UTC",69,23.1047222222222,2.98640249107325,"beginner"
"619","mattlanas","2019-07-30 18:27:54 UTC","2019-07-30 18:27:54 UTC",1,1,1,"beginner"
"620","mauri12","2019-11-08 17:19:59 UTC","2019-11-08 17:19:59 UTC",1,1,1,"beginner"
"621","mauriciomdo","2022-10-29 20:18:03 UTC","2022-10-29 20:18:03 UTC",1,1,1,"beginner"
"622","mauricionicolsadreani","2023-05-31 19:00:05 UTC","2024-02-15 21:16:03 UTC",23,261.094421296296,0.0880907370054416,"beginner"
"623","mauriciouhle","2018-12-05 01:48:35 UTC","2022-06-25 00:08:10 UTC",3,1298.9302662037,0.00230959280729357,"beginner"
"624","mauro353","2022-09-27 23:56:56 UTC","2022-09-27 23:56:56 UTC",1,1,1,"beginner"
"625","maurozunino","2022-05-10 20:21:23 UTC","2024-02-15 23:58:32 UTC",20,647.150798611111,0.0309046980130801,"beginner"
"626","maxirodriguez","2019-04-04 20:02:40 UTC","2019-04-04 20:02:40 UTC",1,1,1,"beginner"
"627","maxuru","2018-10-03 02:56:05 UTC","2018-10-03 02:56:05 UTC",1,1,1,"beginner"
"628","maxwell42","2020-04-25 20:29:56 UTC","2020-04-25 20:35:19 UTC",4,1.00373842592593,3.9851019913979,"beginner"
"629","mayteeee","2022-05-22 12:35:17 UTC","2022-05-22 12:35:17 UTC",1,1,1,"beginner"
"630","mazlume_rumeysa","2023-11-24 11:44:03 UTC","2023-12-03 19:57:19 UTC",2,10.3425462962963,0.19337597751109,"beginner"
"631","mbernini","2018-10-24 00:08:36 UTC","2018-10-24 00:08:36 UTC",2,1,2,"beginner"
"632","medonho","2019-12-29 12:30:37 UTC","2020-01-10 14:29:24 UTC",2,13.0824884259259,0.152876114611082,"beginner"
"633","megtc","2017-07-24 18:52:31 UTC","2017-07-24 18:52:32 UTC",2,1.00001157407407,1.99997685211977,"beginner"
"634","mehdi04","2023-08-28 21:04:51 UTC","2023-08-28 21:04:51 UTC",1,1,1,"beginner"
"635","melina_2005","2023-08-18 17:19:30 UTC","2023-08-18 17:19:30 UTC",1,1,1,"beginner"
"636","mfaucher","2020-06-13 11:29:58 UTC","2020-06-13 11:41:48 UTC",2,1.00821759259259,1.98369877166801,"beginner"
"637","mgalleguillos","2023-11-01 15:00:40 UTC","2023-11-01 15:00:56 UTC",2,1.00018518518519,1.99962969820404,"beginner"
"638","mgbv","2022-03-13 18:42:36 UTC","2022-03-13 18:42:36 UTC",1,1,1,"beginner"
"639","micaela114","2022-10-23 15:24:20 UTC","2022-10-23 15:24:20 UTC",1,1,1,"beginner"
"640","micafi","2023-02-07 04:01:59 UTC","2023-02-07 04:01:59 UTC",1,1,1,"beginner"
"641","michaelweymann","2023-02-04 21:19:53 UTC","2023-02-11 03:04:23 UTC",11,7.23923611111111,1.51949733800182,"beginner"
"642","michelotto","2023-03-05 15:44:54 UTC","2023-04-08 19:00:52 UTC",6,35.136087962963,0.170764599813292,"beginner"
"643","mictini","2019-05-22 19:14:18 UTC","2019-05-22 19:14:18 UTC",1,1,1,"beginner"
"644","miestazelaar","2023-11-27 19:49:56 UTC","2023-11-27 19:49:56 UTC",1,1,1,"beginner"
"645","miguel537","2020-03-28 14:00:42 UTC","2020-03-28 14:00:42 UTC",1,1,1,"beginner"
"646","milagros1985","2023-03-29 13:00:49 UTC","2023-03-31 17:56:33 UTC",3,3.20537037037037,0.935929285342885,"beginner"
"647","mimacoronel","2020-10-12 19:39:20 UTC","2020-10-14 19:23:20 UTC",7,2.98888888888889,2.34200743494424,"beginner"
"648","ministrebertin","2020-04-06 20:01:57 UTC","2021-07-31 05:18:13 UTC",9,481.386296296296,0.0186960037484333,"beginner"
"649","mir_cea","2023-02-11 21:04:18 UTC","2023-02-11 21:04:18 UTC",1,1,1,"beginner"
"650","mireiajll","2023-02-03 16:21:23 UTC","2023-02-15 10:39:39 UTC",2,12.7626851851852,0.156706834884683,"beginner"
"651","miriamhlt","2024-01-21 13:24:27 UTC","2024-01-22 15:39:29 UTC",17,2.09377314814815,8.11931321931211,"beginner"
"652","mirmeleon","2018-04-26 02:29:28 UTC","2024-02-22 00:45:45 UTC",405,2128.92797453704,0.190236590830684,"beginner"
"653","mjbirder","2020-02-02 13:38:17 UTC","2020-04-14 17:17:29 UTC",15,73.1522222222222,0.20505187052873,"beginner"
"654","mjfeldman","2019-01-11 02:59:33 UTC","2019-09-06 16:08:10 UTC",2,239.547650462963,0.00834906957398534,"beginner"
"655","mmartinelli11","2023-11-08 16:00:33 UTC","2023-11-08 16:00:33 UTC",1,1,1,"beginner"
"656","moalbar","2022-10-16 13:21:50 UTC","2022-10-16 13:21:50 UTC",1,1,1,"beginner"
"657","mocolega","2023-12-09 10:42:22 UTC","2023-12-09 10:42:22 UTC",1,1,1,"beginner"
"658","mokperu","2019-05-14 02:04:58 UTC","2021-05-07 01:17:36 UTC",6,724.967106481481,0.00827623756492911,"beginner"
"659","monazappe","2023-11-24 02:33:18 UTC","2023-11-25 05:13:15 UTC",3,2.11107638888889,1.42107600453955,"beginner"
"660","mordano","2023-11-24 23:49:01 UTC","2023-11-24 23:55:24 UTC",2,1.00443287037037,1.99117338649275,"beginner"
"661","mrs_14","2022-07-29 12:58:51 UTC","2022-07-29 12:58:51 UTC",1,1,1,"beginner"
"662","mscumberland","2022-01-05 18:54:29 UTC","2022-01-05 18:54:29 UTC",1,1,1,"beginner"
"663","mstrimas","2018-11-22 13:02:12 UTC","2018-11-22 13:02:12 UTC",1,1,1,"beginner"
"664","mulix","2017-11-29 18:34:38 UTC","2017-11-29 18:34:38 UTC",1,1,1,"beginner"
"665","multifaceted_18","2019-12-18 22:13:15 UTC","2021-02-17 03:14:26 UTC",4,427.209155092593,0.00936309522471036,"beginner"
"666","musalem","2023-02-20 21:18:36 UTC","2023-02-20 21:18:36 UTC",1,1,1,"beginner"
"667","nacho_dutra","2023-08-09 14:07:18 UTC","2023-08-09 14:25:49 UTC",3,1.0128587962963,2.96191335946338,"beginner"
"668","nachobarragan","2022-10-12 01:52:03 UTC","2022-10-12 01:52:03 UTC",1,1,1,"beginner"
"669","naelin","2023-11-26 20:51:31 UTC","2024-02-28 18:08:36 UTC",19,94.8868634259259,0.200238466253366,"beginner"
"670","nai6","2019-11-16 16:48:28 UTC","2020-05-01 14:33:01 UTC",7,167.9059375,0.0416900087288456,"beginner"
